Transaction,items_list
930,['coffee']
931,['bread']
932,"['coffee', 'bread', 'soup']"
933,"['soup', 'tea', 'focaccia']"
934,"['coffee', 'my-5 fruit shoot', 'cookies']"
935,['coffee']
936,"['coffee', 'sandwich', 'tea']"
937,['scandinavian']
938,['adjustment']
939,['coffee']
940,"['medialuna', 'coffee']"
941,['bread']
942,['bread']
943,"['coffee', 'pastry']"
944,['farm house']
945,"['medialuna', 'brownie']"
946,"['bread', 'pastry', 'brownie']"
947,"['pastry', 'bread', 'cookies']"
948,['bread']
949,"['cookies', 'pastry', 'coffee', 'juice']"
950,"['pastry', 'cookies', 'coffee']"
951,"['coffee', 'medialuna']"
952,['bread']
953,"['tartine', 'coffee']"
954,"['coffee', 'medialuna']"
955,['bread']
956,"['bread', 'coffee', 'alfajores', 'cookies']"
957,"['bread', 'coffee']"
958,['bread']
959,"['bread', 'coffee', 'tea', 'keeping it local', 'jam', 'cookies']"
960,"['pastry', 'coffee', 'juice']"
961,"['medialuna', 'bread', 'focaccia']"
962,"['pastry', 'medialuna', 'coffee']"
963,['coffee']
964,['coffee']
965,"['coffee', 'cookies', 'truffles', 'brownie', 'bread']"
966,"['art tray', 'tea']"
967,['bread']
968,['coffee']
969,"['coffee', 'cookies']"
970,['brownie']
971,"['bread', 'tea', 'empanadas']"
972,"['bread', 'hot chocolate']"
973,"['coffee', 'cookies']"
974,['bread']
975,"['tartine', 'sandwich', 'tea', 'bread']"
976,"['soup', 'sandwich', 'bread']"
977,"['soup', 'bread']"
978,['fudge']
979,['coffee']
980,"['coffee', 'empanadas', 'soup']"
981,"['bread', 'coffee', 'brownie']"
982,"['coffee', 'smoothies', 'juice', 'soup', 'hearty & seasonal']"
983,"['alfajores', 'sandwich', 'hot chocolate', 'coffee', 'scandinavian', 'cookies']"
984,"['tea', 'coffee']"
985,"['bread', 'cookies']"
986,"['alfajores', 'cookies', 'bread']"
987,"['tea', 'brownie']"
988,"['tea', 'bread']"
989,"['coffee', 'alfajores']"
990,['bread']
991,"['empanadas', 'coffee']"
992,['bread']
993,"['coffee', 'hot chocolate']"
994,['coffee']
995,"['coffee', 'brownie']"
996,"['tea', 'hot chocolate', 'brownie', 'truffles']"
997,"['coffee', 'keeping it local']"
998,['coffee']
999,['alfajores']
1000,"['scandinavian', 'chimichurri oil']"
1001,"['bread', 'truffles']"
1002,"['brownie', 'focaccia']"
1003,"['coffee', 'bread']"
1004,"['coffee', 'tea', 'art tray', 'cookies']"
1005,['coffee']
1006,['bread']
1007,"['coffee', 'alfajores', 'coke']"
1008,['bread']
1009,['bread']
1010,"['bread', 'pastry', 'medialuna', 'coffee']"
1011,['coffee']
1012,"['bread', 'keeping it local']"
1013,['bread']
1014,"['coffee', 'scandinavian']"
1015,"['bread', 'farm house', 'pastry', 'medialuna']"
1016,['medialuna']
1017,['coffee']
1018,"['bread', 'farm house']"
1019,['bread']
1020,"['keeping it local', 'bread']"
1021,"['bread', 'medialuna']"
1022,['tea']
1023,"['coffee', 'pastry', 'keeping it local']"
1024,['coffee']
1025,['tea']
1026,['hot chocolate']
1027,"['tea', 'sandwich']"
1028,['bread']
1029,"['medialuna', 'muffin', 'brownie']"
1030,"['coffee', 'muffin']"
1031,['bread']
1032,"['coffee', 'medialuna']"
1033,['coffee']
1034,"['coffee', 'medialuna']"
1035,['coffee']
1036,"['coffee', 'hot chocolate', 'brownie', 'bread']"
1037,['bread']
1038,['bread']
1039,"['coffee', 'brownie']"
1040,"[""ella's kitchen pouches"", 'coffee', 'medialuna', 'pastry']"
1041,['jam']
1042,['bread']
1043,"[""ella's kitchen pouches""]"
1044,"['coffee', 'muffin']"
1046,"['tea', 'coffee', 'truffles']"
1047,['coffee']
1048,"['pastry', 'brownie']"
1049,"['brownie', 'bread']"
1050,"['bread', 'coffee']"
1051,"['bread', 'pastry']"
1052,"['alfajores', 'bread']"
1053,"['brownie', 'muffin', 'scandinavian']"
1054,['coffee']
1055,['fudge']
1056,"['tea', 'brownie']"
1057,['bread']
1058,"['bread', 'muffin']"
1059,['scandinavian']
1060,['bread']
1061,['coffee']
1062,['bread']
1063,"['coffee', 'soup']"
1064,['soup']
1065,"['coffee', 'bread', 'alfajores']"
1066,['farm house']
1068,"['farm house', 'chimichurri oil']"
1069,['farm house']
1070,['sandwich']
1071,"['soup', 'bread']"
1072,"['coffee', 'art tray', 'frittata', 'sandwich']"
1073,"['scandinavian', 'fairy doors']"
1074,"['mineral water', 'cookies']"
1075,"['brownie', 'coffee']"
1076,"['bread', 'hearty & seasonal']"
1077,"['hearty & seasonal', 'bread']"
1078,"['scandinavian', 'focaccia']"
1080,['fudge']
1081,"['coffee', 'tea', 'cake']"
1082,['coffee']
1083,['truffles']
1084,"['coffee', 'brownie']"
1085,['scandinavian']
1086,"['muffin', 'coffee']"
1087,"['soup', 'coke', 'hot chocolate', 'fudge']"
1088,"['sandwich', 'juice', 'alfajores']"
1089,"['coffee', 'alfajores']"
1090,"['brownie', 'coffee', 'hot chocolate', 'juice']"
1091,['scandinavian']
1092,['coffee']
1093,"['hot chocolate', 'my-5 fruit shoot', 'cake']"
1094,"['soup', 'sandwich', 'tea', 'alfajores']"
1095,['mineral water']
1096,['bread']
1097,['scandinavian']
1098,['tea']
1099,['tea']
1100,['fudge']
1101,['scandinavian']
1102,['coffee']
1103,['coffee']
1104,"['medialuna', 'coffee']"
1105,['bread']
1106,"['bread', 'pastry', 'medialuna', 'coffee']"
1107,"['pastry', 'bread']"
1108,"['coffee', 'hot chocolate', 'bread', 'pastry', 'medialuna']"
1109,['coffee']
1110,"['jam', 'bread']"
1111,['medialuna']
1112,"['medialuna', 'bread']"
1114,['coffee']
1115,['coffee']
1116,['bread']
1117,"['coffee', 'muffin']"
1118,"['medialuna', 'bread']"
1119,['bread']
1120,"['bread', 'medialuna']"
1121,"['coffee', 'pastry', 'brownie']"
1122,"['medialuna', 'scandinavian']"
1123,['bread']
1124,"['coffee', 'muffin']"
1125,['bread']
1126,['coffee']
1127,"['medialuna', 'muffin']"
1128,['bread']
1129,['coffee']
1130,"['alfajores', 'bread', 'scandinavian']"
1131,['coffee']
1132,['bread']
1133,['medialuna']
1134,"['coffee', 'scandinavian']"
1135,"['coffee', 'tea', 'brownie', 'truffles', 'muffin']"
1136,"['tartine', 'coffee']"
1137,['coffee']
1138,"['alfajores', 'scandinavian']"
1139,"['coffee', 'medialuna', 'hot chocolate']"
1140,"['coffee', 'muffin', 'alfajores']"
1141,"['farm house', 'coffee', 'muffin', 'brownie']"
1142,"['bread', 'coffee', 'medialuna', 'farm house']"
1143,"['farm house', 'scandinavian']"
1144,"['truffles', 'bread', 'coffee']"
1145,"['frittata', 'soup', 'coffee']"
1146,"['scandinavian', 'eggs']"
1147,"['brownie', 'truffles', 'coffee']"
1148,['scandinavian']
1149,['coke']
1150,"['sandwich', 'soup', 'coffee', 'alfajores']"
1151,"['tea', 'juice', 'hearty & seasonal']"
1152,['truffles']
1153,"['coffee', 'muffin', 'brownie']"
1154,['bread']
1155,"['bowl nic pitt', 'frittata', 'muffin', 'coffee']"
1156,"['soup', 'frittata', 'brownie', 'coffee', 'tea']"
1157,"['hot chocolate', 'coffee', 'muffin', 'alfajores']"
1158,"['scandinavian', 'keeping it local', 'tea', 'coffee', 'alfajores']"
1159,['bread']
1160,['fudge']
1161,['farm house']
1162,['farm house']
1163,"['coffee', 'brownie', 'muffin']"
1164,"['soup', 'coffee', 'bread']"
1165,"['frittata', 'bread', 'muffin']"
1166,"['farm house', 'bread', 'muffin']"
1167,['bread']
1168,"['bread', 'coffee']"
1169,['farm house']
1170,"['bread', 'coffee', 'muffin', 'cookies']"
1171,"['hot chocolate', 'coffee']"
1172,"['muffin', 'jam']"
1173,"['coffee', 'hot chocolate', 'tea']"
1174,"['coffee', 'alfajores']"
1175,"['tea', 'hearty & seasonal', 'farm house']"
1176,"['bread', 'coffee', 'alfajores', 'cookies']"
1177,"['hearty & seasonal', 'sandwich', 'bread', 'muffin', 'brownie']"
1178,"['coffee', 'truffles', 'brownie', 'alfajores']"
1179,"['coffee', 'tea', 'bread']"
1180,"['tea', 'coffee', 'muffin', 'keeping it local']"
1181,"['coffee', 'alfajores']"
1182,['bread']
1183,"['tea', 'hot chocolate', 'alfajores']"
1184,['bread']
1185,"['alfajores', 'truffles']"
1186,['bread']
1187,"['bread', 'brownie', 'muffin']"
1188,"['coffee', 'brownie']"
1189,['bread']
1190,"['bread', 'alfajores', 'muffin']"
1191,"['truffles', 'frittata']"
1192,['coffee']
1193,['bread']
1194,"['coffee', 'muffin']"
1195,['muffin']
1196,['juice']
1197,['coffee']
1198,['muffin']
1199,['bread']
1200,['coffee']
1201,"['tartine', 'coffee', 'tea']"
1202,['coffee']
1203,"['coffee', 'tea']"
1204,"['medialuna', 'coffee']"
1205,"['medialuna', 'bread', 'coffee', 'pastry', 'farm house']"
1206,"['bread', 'pastry']"
1207,"['medialuna', 'coffee', 'bread']"
1208,['pastry']
1209,['bread']
1210,"['medialuna', 'pastry', 'bread']"
1211,"['coffee', 'keeping it local']"
1212,"['bread', 'farm house', 'jam', 'pastry']"
1213,['bread']
1214,"['coffee', 'medialuna']"
1215,['coffee']
1216,"['tea', 'bread']"
1217,"['bread', 'pastry']"
1218,['hearty & seasonal']
1219,['scandinavian']
1220,"['coffee', 'hot chocolate', 'pastry']"
1221,"['bread', 'muffin']"
1222,"['coffee', 'keeping it local']"
1223,"['bread', 'coffee', 'medialuna']"
1224,"['coffee', 'pastry', 'bread']"
1225,['medialuna']
1226,['brownie']
1227,['muffin']
1228,['hearty & seasonal']
1229,"['coffee', 'bread']"
1230,"['coffee', 'alfajores']"
1231,"['coffee', 'keeping it local', 'bread']"
1232,['bread']
1233,['coffee']
1234,"['coffee', 'hot chocolate', 'medialuna']"
1235,"['brownie', 'bread']"
1236,['bread']
1237,"['sandwich', 'coffee']"
1238,"['bread', 'brownie']"
1239,"['brownie', 'coffee', 'bread']"
1240,"['sandwich', 'brownie', 'hot chocolate', 'coffee']"
1241,['coffee']
1242,"['bread', 'mineral water']"
1243,['coffee']
1244,['bread']
1245,['bread']
1246,['coffee']
1247,['bread']
1248,"['bacon', 'art tray', 'coffee', 'juice']"
1249,['bread']
1250,['coffee']
1251,"['hearty & seasonal', 'coffee', 'tea']"
1252,"['brownie', 'medialuna', 'muffin']"
1253,['bread']
1254,"['bread', 'brownie', 'muffin', 'my-5 fruit shoot']"
1255,"['brownie', 'alfajores', 'coffee', 'bread']"
1256,"['bread', 'jam', 'spread']"
1257,['brownie']
1258,"['coffee', 'hearty & seasonal']"
1259,"['bread', 'keeping it local', 'hearty & seasonal', 'tea']"
1260,"['coffee', 'coke', 'mineral water', 'bread', 'brownie']"
1261,"['muffin', 'coffee', 'tea']"
1262,['bread']
1263,['bread']
1264,"['coffee', 'tea', 'frittata', 'keeping it local', 'bread']"
1265,['cookies']
1266,"['bread', 'cake']"
1267,"['coffee', 'fudge', 'bread']"
1268,['muffin']
1269,"['coffee', 'kids biscuit']"
1270,"['juice', 'muffin', 'brownie']"
1271,['kids biscuit']
1272,['kids biscuit']
1273,"['art tray', 'tartine']"
1274,"['fudge', 'my-5 fruit shoot', 'kids biscuit', 'muffin']"
1275,['coffee']
1276,['coffee']
1277,"['tea', 'medialuna']"
1278,"['medialuna', 'coffee']"
1279,['coffee']
1280,"['coffee', 'medialuna']"
1281,"['pastry', 'coffee']"
1282,"['keeping it local', 'tea', 'coffee']"
1283,['farm house']
1284,"['tea', 'truffles']"
1285,['farm house']
1286,"['coffee', 'keeping it local']"
1287,"['medialuna', 'truffles', 'tea']"
1288,"['tea', 'keeping it local']"
1289,"['medialuna', 'pastry', 'truffles']"
1290,['pastry']
1291,"['focaccia', 'farm house']"
1292,"['coffee', 'bread']"
1293,"['coffee', 'truffles']"
1294,"['coffee', 'kids biscuit']"
1295,"['coffee', 'tea']"
1296,['coffee']
1297,['bread']
1298,['bread']
1299,['medialuna']
1300,['bread']
1301,"['tea', 'bread']"
1303,"['mineral water', 'coffee', 'kids biscuit', 'muffin']"
1304,['pastry']
1305,"['coffee', 'keeping it local']"
1306,"['bread', 'sandwich', 'tea']"
1307,"['fudge', 'bread', 'truffles']"
1308,"['sandwich', 'coffee']"
1309,"['coffee', 'tea', 'truffles']"
1310,['bread']
1311,"['sandwich', 'coffee', 'tea']"
1313,['coffee']
1314,"['sandwich', 'bread']"
1315,"['hearty & seasonal', 'alfajores', 'truffles']"
1316,"['frittata', 'muffin', 'coffee']"
1317,"['sandwich', 'hot chocolate', 'coffee', 'hearty & seasonal', 'cookies']"
1318,"['bread', 'sandwich']"
1319,['farm house']
1320,"['coffee', 'muffin']"
1321,"['scandinavian', 'bread']"
1322,"['sandwich', 'soup', 'coffee', 'tea']"
1323,['farm house']
1324,"['coffee', 'tea']"
1325,"['soup', 'jam', 'muffin', 'coffee']"
1326,['bread']
1327,"['coffee', 'soup']"
1328,"['coffee', 'muffin']"
1329,"['bread', 'muffin', 'kids biscuit']"
1330,"['coffee', 'bread']"
1331,['coffee']
1332,['muffin']
1333,"[""ella's kitchen pouches"", 'bread', 'muffin']"
1334,"['soup', 'sandwich', 'frittata']"
1335,"['bread', 'sandwich']"
1336,"['coffee', 'bread', 'cookies']"
1337,"['bread', 'art tray', 'tea', 'hot chocolate']"
1338,"['art tray', 'coffee', 'hot chocolate', 'juice', 'muffin']"
1339,"['hot chocolate', 'coffee']"
1340,['farm house']
1341,"['farm house', 'muffin']"
1342,"['coffee', 'medialuna']"
1343,"['bread', 'keeping it local']"
1344,['coffee']
1345,['bread']
1346,"['medialuna', 'tea', 'coffee']"
1347,['hot chocolate']
1348,['coffee']
1349,['coke']
1350,['coffee']
1351,['farm house']
1352,"['coffee', 'keeping it local', 'bread']"
1353,"['coffee', 'truffles']"
1354,['coffee']
1355,"['coffee', 'tea', 'keeping it local']"
1356,"['coffee', 'keeping it local']"
1357,"['coffee', 'tea']"
1358,['coffee']
1359,['coffee']
1360,"['coffee', 'bread']"
1361,['coffee']
1362,['bread']
1363,['farm house']
1364,"['coffee', 'kids biscuit']"
1365,"['tea', 'muffin']"
1366,['bread']
1367,"['coffee', 'pastry']"
1368,"['scandinavian', 'coffee', 'soup']"
1369,"['scandinavian', 'pastry', 'muffin']"
1370,"['coffee', 'pastry']"
1371,"['soup', 'hearty & seasonal', 'tea']"
1372,"['bread', 'scandinavian']"
1373,"['scandinavian', 'bread', 'truffles']"
1374,"['coffee', 'soup']"
1375,['medialuna']
1376,"['coffee', 'medialuna', 'bread']"
1377,['bread']
1378,"['coffee', 'bread']"
1379,"['soup', 'sandwich']"
1380,"['sandwich', 'hearty & seasonal', 'coffee']"
1381,['soup']
1382,['bread']
1383,"['soup', 'coffee', 'pastry']"
1384,"['pastry', 'coffee']"
1386,"['coffee', 'soup', 'bread']"
1387,['bread']
1388,"['coffee', 'sandwich', 'hearty & seasonal']"
1389,"['coffee', 'soup']"
1390,['bread']
1391,['bread']
1392,['bread']
1393,['coffee']
1394,"['bread', 'soup']"
1395,"['coffee', 'hearty & seasonal', 'soup']"
1396,['scandinavian']
1397,"['coffee', 'medialuna']"
1398,['bread']
1399,"['bread', 'brownie']"
1400,['fudge']
1401,['coke']
1402,['coke']
1403,"['brownie', 'muffin']"
1404,"['tea', 'bread', 'truffles', 'pastry']"
1405,['tea']
1406,"['bread', 'truffles']"
1407,['medialuna']
1408,"['coffee', 'medialuna']"
1409,['bread']
1410,"['pastry', 'coffee']"
1411,"['coffee', 'bread', 'jam']"
1412,"['bread', 'coffee']"
1413,['coke']
1414,['bread']
1415,['coffee']
1416,['coffee']
1417,['pastry']
1418,"['scandinavian', 'pastry']"
1419,"['bread', 'granola']"
1420,"['tea', 'coffee', 'pastry']"
1421,"['bread', 'mineral water']"
1422,"['tea', 'medialuna']"
1423,['brownie']
1424,"['tea', 'coffee', 'pastry']"
1425,"['hot chocolate', 'coffee', 'cake']"
1426,['bread']
1427,"['bread', 'jam']"
1428,['scandinavian']
1429,"['bread', 'coffee', 'pastry', 'cake']"
1430,['bread']
1431,['coffee']
1432,['bread']
1433,"['coffee', 'cake']"
1434,['coffee']
1435,['coffee']
1436,"['coffee', 'soup']"
1437,"['scandinavian', 'bread']"
1438,"['sandwich', 'soup', 'bread', 'cake']"
1439,"['coffee', 'bread', 'tartine']"
1440,['soup']
1441,['bread']
1442,"['soup', 'juice', 'brownie']"
1443,['coffee']
1444,['hearty & seasonal']
1445,"['coffee', 'soup', 'sandwich', 'tea', 'cake']"
1446,"['tea', 'soup']"
1447,"['coffee', 'bread', 'sandwich']"
1448,"['soup', 'coffee']"
1449,"['soup', 'coffee']"
1450,"['tea', 'soup']"
1451,['cake']
1452,"['coffee', 'tea', 'cake', 'muffin']"
1453,['bread']
1454,"['coffee', 'bread']"
1455,"['coffee', 'tea']"
1456,"['tea', 'soup']"
1457,"['coffee', 'tea', 'cake']"
1458,['bread']
1459,['hearty & seasonal']
1460,"['bread', 'mineral water', 'brownie']"
1461,['fudge']
1462,"['muffin', 'hot chocolate', 'coffee']"
1463,"['tea', 'muffin']"
1464,"['cake', 'coffee']"
1465,['victorian sponge']
1466,"['soup', 'sandwich', 'tea']"
1467,['scandinavian']
1468,['coffee']
1469,['bread']
1470,"['tartine', 'bread', 'coffee']"
1471,['medialuna']
1472,['bread']
1473,"['bread', 'scandinavian']"
1474,['bread']
1475,"['coffee', 'medialuna']"
1476,['siblings']
1477,['siblings']
1478,"['bread', 'medialuna']"
1479,"['medialuna', 'pastry']"
1480,"['keeping it local', 'tea']"
1482,['farm house']
1483,['pastry']
1484,['farm house']
1485,['tea']
1486,"['tea', 'scandinavian']"
1487,"['coffee', 'muffin']"
1488,['coffee']
1490,['bread']
1491,"['farm house', 'scandinavian', 'coffee', 'pastry']"
1492,['coffee']
1493,"['coffee', 'keeping it local']"
1494,['bread']
1495,['jam']
1496,"['alfajores', 'medialuna', 'coffee', 'bread']"
1497,"['coffee', 'keeping it local']"
1498,['coffee']
1499,['bread']
1500,"['tea', 'muffin']"
1501,"['coffee', 'hot chocolate', 'alfajores']"
1502,"['bread', 'pastry']"
1503,['coffee']
1504,['bread']
1505,['tea']
1506,"['coffee', 'sandwich']"
1507,['bread']
1508,['soup']
1509,['coffee']
1510,['tea']
1511,"['coffee', 'soup', 'art tray', 'pastry']"
1512,"['hearty & seasonal', 'mineral water', 'alfajores']"
1513,['bread']
1514,"['coffee', 'hearty & seasonal', 'alfajores', 'cake', 'bread']"
1515,['coffee']
1516,['bread']
1517,['cake']
1518,['bread']
1519,['fudge']
1520,['muffin']
1521,"['bread', 'coffee']"
1522,"['coffee', 'hearty & seasonal', 'sandwich', 'bread']"
1523,"['soup', 'coffee']"
1524,"['coffee', 'hearty & seasonal', 'keeping it local']"
1525,['bread']
1526,['coffee']
1527,['scandinavian']
1528,"['coffee', 'alfajores']"
1529,['coffee']
1530,"['soup', 'brownie']"
1531,['coffee']
1532,['bread']
1533,['bread']
1534,"['bread', 'scandinavian', 'coffee']"
1535,['coffee']
1536,['coffee']
1537,['soup']
1538,"['coffee', 'muffin']"
1539,"['cake', 'bread', 'hot chocolate']"
1540,"['coffee', 'cake']"
1541,"['cake', 'alfajores', 'coffee', 'tea']"
1542,['bread']
1543,['coffee']
1544,"['coffee', 'tea', 'hot chocolate', 'brownie', 'alfajores', 'bread']"
1545,"['hot chocolate', 'tea', 'brownie', 'alfajores']"
1546,['coffee']
1547,['scandinavian']
1548,"['coffee', 'cookies']"
1549,"['bread', 'coffee']"
1550,"['coffee', 'bread']"
1551,"['coffee', 'medialuna']"
1552,['coffee']
1553,['coffee']
1554,"['medialuna', 'pastry']"
1555,"['coffee', 'tea', 'pastry', 'muffin']"
1556,"['coffee', 'pastry']"
1557,"['bread', 'coffee', 'keeping it local']"
1558,"['bread', 'pastry']"
1559,"['coffee', 'medialuna']"
1560,['bread']
1561,['coffee']
1562,['coffee']
1563,['bread']
1564,"['bread', 'tea', 'pastry']"
1565,"['coffee', 'cookies']"
1566,['bread']
1567,['coffee']
1568,['coffee']
1569,"['tea', 'bread']"
1570,"['coffee', 'medialuna', 'bread']"
1571,['bread']
1572,"['pastry', 'coffee']"
1573,"['coffee', 'pastry']"
1574,"['coffee', 'bread', 'alfajores']"
1575,['coffee']
1576,['bread']
1577,['bread']
1578,['farm house']
1579,['bread']
1580,"['coffee', 'tea']"
1581,['coffee']
1582,['coffee']
1583,"['coffee', 'soup']"
1584,['soup']
1585,"['farm house', 'pastry']"
1586,['soup']
1587,['coffee']
1588,"['coffee', 'brownie']"
1589,"['coffee', 'bread', 'sandwich']"
1590,['coffee']
1591,"['sandwich', 'soup', 'bread', 'tea']"
1592,"['soup', 'art tray', 'my-5 fruit shoot', 'bread', 'muffin']"
1593,"['tea', 'sandwich']"
1594,"['bread', 'soup']"
1595,"['soup', 'tea']"
1597,['farm house']
1598,"['mineral water', 'coffee', 'soup', 'sandwich']"
1599,"['bread', 'coffee', 'keeping it local']"
1600,"['soup', 'bread']"
1601,"['art tray', 'coffee', 'bread', 'hearty & seasonal']"
1602,['bread']
1603,['farm house']
1604,['brownie']
1605,['farm house']
1606,"['bread', 'soup', 'alfajores']"
1607,"['coke', 'coffee', 'medialuna', 'cake']"
1608,"['scandinavian', 'alfajores']"
1609,['scandinavian']
1610,"['hot chocolate', 'pastry']"
1611,"['coke', 'coffee', 'brownie']"
1612,['farm house']
1613,"['coffee', 'pastry']"
1614,['farm house']
1615,['farm house']
1616,"['cookies', 'brownie', 'coffee', 'tea']"
1617,"['tea', 'coffee', 'medialuna', 'cookies', 'farm house']"
1618,"['bread', 'coffee']"
1619,['coffee']
1620,"['tea', 'coffee', 'alfajores']"
1621,"['bread', 'hot chocolate', 'coffee']"
1622,"['medialuna', 'tea']"
1623,['coke']
1624,['medialuna']
1625,['fudge']
1626,"['tea', 'muffin']"
1627,"['alfajores', 'coffee']"
1629,"['pastry', 'bread']"
1630,"['pastry', 'coffee']"
1631,['coffee']
1632,['bread']
1633,['bread']
1634,"['coffee', 'keeping it local', 'tea']"
1635,"['bread', 'pastry', 'medialuna']"
1636,"['farm house', 'medialuna', 'coffee']"
1637,"['coffee', 'pastry']"
1638,['coffee']
1639,['coffee']
